,title,published,tags,comments,likes,dislikes,favourites,views,guest_name,quote,tokens,2_gram,3_gram,page_name,wiki2016,wiki2017,wiki2018,wiki2016_sr,wiki2017_sr,wiki2018_sr,gender,year,month,month_from_start,week_day,Music,Politics,Sport,Performer,Scientist,Critic,Writer,Journalist,Photographer,Police/Military,Artist,Profession
427,INTERVJU: Dragan Stanojević - Uspešni ljudi iz dijaspore mogu da pomognu razvoj Srbije! (14.02.2016),2/14/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dragan Stanojević', 'Dragan Stanojevic', 'Драган Станојевић', 'Dragan Stanojevic GOLI ZIVOT', 'Dragan Stanojevic Dijaspora', 'Dragan Stanojevic INTERVJU', 'Dragan Stanojevic balkan info', 'Dragan Stanojevic Milomir Maric']",15,66,0,0,4845,Dragan Stanojević,Uspešni ljudi iz dijaspore mogu da pomognu razvoj Srbije!,"['uspešni', 'ljudi', 'iz', 'dijaspore', 'mogu', 'da', 'pomognu', 'razvoj', 'srbije']","['uspešni ljudi', 'ljudi iz', 'iz dijaspore', 'dijaspore mogu', 'mogu da', 'da pomognu', 'pomognu razvoj', 'razvoj srbije']","['uspešni ljudi iz', 'ljudi iz dijaspore', 'iz dijaspore mogu', 'dijaspore mogu da', 'mogu da pomognu', 'da pomognu razvoj', 'pomognu razvoj srbije']",Dragan_Stanojević,-1,-1,-1,-1,-1,-1,1,2016,2,9,Sunday,0,1,0,0,0,0,0,0,0,0,1,Politics
428,INTERVJU: Milinko Isaković - Narod ne sme da gubi nadu i veru da će doći bolja vremena! (09.02.2016),2/9/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Milinko Isaković', 'Milinko Isakovic', 'Милинко Исаковић', 'Milinko Isakovic Intervju', 'Milinko Vam daruje', 'Milinko Isakovic 2016', 'Milinko Isakovic BALKAN INFO', 'Milinko Isakovic programer']",39,85,14,0,21657,Milinko Isaković,Narod ne sme da gubi nadu i veru da će doći bolja vremena!,"['narod', 'ne', 'sme', 'da', 'gubi', 'nadu', 'i', 'veru', 'da', 'će', 'doći', 'bolja', 'vremena']","['narod ne', 'ne sme', 'sme da', 'da gubi', 'gubi nadu', 'nadu i', 'i veru', 'veru da', 'da će', 'će doći', 'doći bolja', 'bolja vremena']","['narod ne sme', 'ne sme da', 'sme da gubi', 'da gubi nadu', 'gubi nadu i', 'nadu i veru', 'i veru da', 'veru da će', 'da će doći', 'će doći bolja', 'doći bolja vremena']",Milinko_Isaković,-1,-1,-1,-1,-1,-1,1,2016,2,9,Tuesday,0,0,0,1,0,0,0,0,0,0,0,Performer
429,INTERVJU: Stevan Dojčinović - Darko Šarić i balkanski kartel su vladali Evropom! (05.02.2016),2/5/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Stevan Dojčinović', 'Stevan Dojcinovic', 'Стеван Дојчиновић', 'Darko Saric', 'Darko Šarić', 'Balkanski kartel', 'Balkanski ratnik', 'Sverc kokaina', 'Dosije Zemunski klan', 'Zemunski klan', 'Sverc droge', 'Beogradsko podzemlje', 'Kriminal u Srbiji', 'Milorad Ulemek Legija', 'Zeljko Raznatovic Arkan', 'Dusan Spasojevic', 'Luka Bojovic']",54,314,63,0,145801,Stevan Dojčinović,Darko Šarić i balkanski kartel su vladali Evropom!,"['darko', 'šarić', 'i', 'balkanski', 'kartel', 'su', 'vladali', 'evropom']","['darko šarić', 'šarić i', 'i balkanski', 'balkanski kartel', 'kartel su', 'su vladali', 'vladali evropom']","['darko šarić i', 'šarić i balkanski', 'i balkanski kartel', 'balkanski kartel su', 'kartel su vladali', 'su vladali evropom']",Stevan_Dojčinović,-1,-1,-1,-1,-1,-1,1,2016,2,9,Friday,0,0,0,0,0,0,0,1,0,0,0,Journalist
430,INTERVJU: Velimir Ilić - U 5. oktobar sam se razočarao zbog prevaranata željnih vlasti! (31.01.2016),1/31/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Velimir Ilić', 'Velimir Ilic', 'Velja Ilic', 'Velja Ilić', 'Веља Илић', 'Велимир Илић', 'Velja Ilic Intervju', 'Velja Ilic Balkan INFO', 'Velja Ilic 5 oktobar', 'Velja Ilic Peti oktobar', 'Velja Ilic Bosko Obradovic', 'Velja Ilic Cacak', 'Velja Ilic NOVA Srbija', 'Velja Ilic nagna babu', 'Velja Ilic Slobodan Milosevic']",23,9,100,0,5822,Velimir Ilić,U 5. oktobar sam se razočarao zbog prevaranata željnih vlasti!,"['u', '5', 'oktobar', 'sam', 'se', 'razočarao', 'zbog', 'prevaranata', 'željnih', 'vlasti']","['u 5', '5 oktobar', 'oktobar sam', 'sam se', 'se razočarao', 'razočarao zbog', 'zbog prevaranata', 'prevaranata željnih', 'željnih vlasti']","['u 5 oktobar', '5 oktobar sam', 'oktobar sam se', 'sam se razočarao', 'se razočarao zbog', 'razočarao zbog prevaranata', 'zbog prevaranata željnih', 'prevaranata željnih vlasti']",Velimir_Ilić,4794,5918,1376,-1,-1,2,1,2016,1,8,Sunday,0,1,0,0,0,0,0,0,0,0,0,Polititcs
431,INTERVJU: Mladen Obradović - Zbog izdajnika na vlasti sve više gubimo dostojanstvo! (27.01.2016),1/27/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Mladen Obradović', 'Mladen Obradovic', 'Младен Обрадовић', 'Mladen Obradovic Obraz', 'Mladen Obradovic Cekamo Vas', 'Mladen Obradovic Otacastveni pokret Obrat', 'Отачаствени покрет Образ', 'Srpski obraz', 'Mladen Obradovic Intervju', 'Mladen Obradovic Insajder', 'Mladen Obradovic BALKAN INFO']",155,384,91,0,41178,Mladen Obradović,Zbog izdajnika na vlasti sve više gubimo dostojanstvo!,"['zbog', 'izdajnika', 'na', 'vlasti', 'sve', 'više', 'gubimo', 'dostojanstvo']","['zbog izdajnika', 'izdajnika na', 'na vlasti', 'vlasti sve', 'sve više', 'više gubimo', 'gubimo dostojanstvo']","['zbog izdajnika na', 'izdajnika na vlasti', 'na vlasti sve', 'vlasti sve više', 'sve više gubimo', 'više gubimo dostojanstvo']",Mladen_Obradović,-1,-1,-1,-1,-1,-1,1,2016,1,8,Wednesday,0,0,0,1,0,0,0,0,0,0,0,Performer
432,INTERVJU: Srđan Dinčić - Vučić će nositi ćevape opoziciji na proslavi 30 godina mature! (22.01.2016),1/22/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Srdjan Dincic', 'Srđan Dinčić', 'Срђан Динчић', 'Vucic ce nositi cevape opoziciji', 'Vucic cevapi', 'Vucic ce nositi cevape', 'Srdjan Dincic Intervju 2016', 'Srdjan Dincic Intervju', 'Srdjan Dincic Vece sa Ivanom Ivanovicem', 'Vece sa Ivanom Ivanovicem', 'Srdjan Dincic Balkan Info']",17,334,35,0,59444,Srđan Dinčić,Vučić će nositi ćevape opoziciji na proslavi 30 godina mature!,"['vučić', 'će', 'nositi', 'ćevape', 'opoziciji', 'na', 'proslavi', '30', 'godina', 'mature']","['vučić će', 'će nositi', 'nositi ćevape', 'ćevape opoziciji', 'opoziciji na', 'na proslavi', 'proslavi 30', '30 godina', 'godina mature']","['vučić će nositi', 'će nositi ćevape', 'nositi ćevape opoziciji', 'ćevape opoziciji na', 'opoziciji na proslavi', 'na proslavi 30', 'proslavi 30 godina', '30 godina mature']",Srđan_Dinčić,-1,-1,-1,292,-1,-1,1,2016,1,8,Friday,0,0,0,0,0,0,0,0,0,0,1,Artist
433,INTERVJU: Pukovnik Goran Jevtović - Srpski narod se mora izboriti za svoju slobodu! (18.01.2016),1/18/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Pukovnik Goran Jevtovic', 'Пуковник Горан Јевтовић', 'Pukovnik Goran Jevtović', 'Goran Jeftovic', 'Goran Jevtovic', 'Goran Jevtovic Intervju', 'Goran Jevtovic Najnovije', 'Pukovnik Jevtovic', 'Srpski narod se mora izboriti za svoju slobodu', 'Goran Jevtovic BALKAN INFO']",76,289,19,0,34957,Pukovnik Goran Jevtović,Srpski narod se mora izboriti za svoju slobodu!,"['srpski', 'narod', 'se', 'mora', 'izboriti', 'za', 'svoju', 'slobodu']","['srpski narod', 'narod se', 'se mora', 'mora izboriti', 'izboriti za', 'za svoju', 'svoju slobodu']","['srpski narod se', 'narod se mora', 'se mora izboriti', 'mora izboriti za', 'izboriti za svoju', 'za svoju slobodu']",Pukovnik_Goran_Jevtović,-1,-1,-1,-1,-1,-1,1,2016,1,8,Monday,0,0,0,0,0,0,0,0,0,1,0,Police/Military
434,INTERVJU: Miroljub Petrović - Svet je na ivici novog rata i čekaju nas teška vremena! (12.01.2016),1/12/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Miroljub Petrović', 'Miroljub Petrovic', 'Мирољуб Петровић', 'Ko vlada Srbijom', 'Ko vlada Svetom', 'Miroljub Petrovic Svet je na ivici novog rata', 'Miroljub Petrovic 2015', 'Miroljub Petrovic 2016', 'Miroljub Petrovic intervju', 'Miroljub Petrovic najnovije']",1056,3267,569,0,634779,Miroljub Petrović,Svet je na ivici novog rata i čekaju nas teška vremena!,"['svet', 'je', 'na', 'ivici', 'novog', 'rata', 'i', 'čekaju', 'nas', 'teška', 'vremena']","['svet je', 'je na', 'na ivici', 'ivici novog', 'novog rata', 'rata i', 'i čekaju', 'čekaju nas', 'nas teška', 'teška vremena']","['svet je na', 'je na ivici', 'na ivici novog', 'ivici novog rata', 'novog rata i', 'rata i čekaju', 'i čekaju nas', 'čekaju nas teška', 'nas teška vremena']",Miroljub_Petrović,-1,-1,-1,135,195,28,1,2016,1,8,Tuesday,0,0,0,0,1,1,0,0,0,0,0,Scientist
435,INTERVJU: Slobodan Komazec - Vučić uništava državu zato što ne zna ništa o ekonomiji! (08.01.2016),1/8/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Slobodan Komazec', 'Слободан Комазец', 'Slobodan Komazec 2015', 'Slobodan Komazec 2016', 'Slobodan Komazec najnovije', 'Srpski preporod', 'Dejan Lucic', 'Дејан Лучић', 'Dejan Lučić', 'Branko Dragaš', 'Aleksandar Vučić']",81,327,22,0,60078,Slobodan Komazec,Vučić uništava državu zato što ne zna ništa o ekonomiji!,"['vučić', 'uništava', 'državu', 'zato', 'što', 'ne', 'zna', 'ništa', 'o', 'ekonomiji']","['vučić uništava', 'uništava državu', 'državu zato', 'zato što', 'što ne', 'ne zna', 'zna ništa', 'ništa o', 'o ekonomiji']","['vučić uništava državu', 'uništava državu zato', 'državu zato što', 'zato što ne', 'što ne zna', 'ne zna ništa', 'zna ništa o', 'ništa o ekonomiji']",Slobodan_Komazec,-1,-1,-1,-1,-1,-1,1,2016,1,8,Friday,0,0,0,0,1,1,0,0,0,0,0,Critic
436,INTERVJU: Dragan Petrović - Đukanović želi da slomi kičmu SPC i uvuče Crnu Goru u NATO! (03.01.2016),1/3/2016,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dragan Petrović', 'Dragan Petrovic', 'Драган Петровић', 'Dragan Petrovic Intervju 2016', 'Dragan Petrovic 2016 najnovije', 'Dragan Petrovic Geopolitika', 'Dragan Petrovic Putin', 'Milo Djukanovic', 'Demokratski front']",27,123,13,0,20402,Dragan Petrović,Đukanović želi da slomi kičmu SPC i uvuče Crnu Goru u NATO!,"['đukanović', 'želi', 'da', 'slomi', 'kičmu', 'spc', 'i', 'uvuče', 'crnu', 'goru', 'u', 'nato']","['đukanović želi', 'želi da', 'da slomi', 'slomi kičmu', 'kičmu spc', 'spc i', 'i uvuče', 'uvuče crnu', 'crnu goru', 'goru u', 'u nato']","['đukanović želi da', 'želi da slomi', 'da slomi kičmu', 'slomi kičmu spc', 'kičmu spc i', 'spc i uvuče', 'i uvuče crnu', 'uvuče crnu goru', 'crnu goru u', 'goru u nato']",Dragan_Petrović,-1,483,754,3,3,-1,1,2016,1,8,Sunday,0,0,0,0,0,1,1,0,0,0,0,Critic
437,INTERVJU: Branko Dragaš - Narod ne može više da trpi da ih Aleksandar Vučić ponižava! (30.12.2015),12/30/2015,"['Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Branko Dragaš', 'Branko Dragas', 'Бранко Драгаш', 'Branko Dragas 2015', 'Branko Dragas 2016', 'Branko Dragas 2016 najnovije', 'Branko Dragas Intervju', 'Narod ne moze vise da trpi', 'Branko Dragas Vucic']",177,576,23,0,74267,Branko Dragaš,Narod ne može više da trpi da ih Aleksandar Vučić ponižava!,"['narod', 'ne', 'može', 'više', 'da', 'trpi', 'da', 'ih', 'aleksandar', 'vučić', 'ponižava']","['narod ne', 'ne može', 'može više', 'više da', 'da trpi', 'trpi da', 'da ih', 'ih aleksandar', 'aleksandar vučić', 'vučić ponižava']","['narod ne može', 'ne može više', 'može više da', 'više da trpi', 'da trpi da', 'trpi da ih', 'da ih aleksandar', 'ih aleksandar vučić', 'aleksandar vučić ponižava']",Branko_Dragaš,-1,-1,-1,-1,-1,-1,1,2015,12,6,Wednesday,0,0,0,1,0,0,0,0,0,0,0,Performer
438,INTERVJU: Mila Alečković - Prava rodoljubiva opozicija tek treba da bude stvorena! (25.12.2015),12/25/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Mila Alečković', 'Мила Алечковић', 'Mila Aleckovic', 'Rodoljubiva opozicija', 'Marin Le Pen', 'Putin oslobadjanje Evrope', 'Putin Marin Le Pen', 'Oslobodicemo Kosovo', 'Prava opozicija treba da bude stvorena', 'Mila Aleckovic Rodoljubiva opozicija', 'Mila Aleckovic BALKAN INFO']",55,236,21,0,27035,Mila Alečković,Prava rodoljubiva opozicija tek treba da bude stvorena!,"['prava', 'rodoljubiva', 'opozicija', 'tek', 'treba', 'da', 'bude', 'stvorena']","['prava rodoljubiva', 'rodoljubiva opozicija', 'opozicija tek', 'tek treba', 'treba da', 'da bude', 'bude stvorena']","['prava rodoljubiva opozicija', 'rodoljubiva opozicija tek', 'opozicija tek treba', 'tek treba da', 'treba da bude', 'da bude stvorena']",Mila_Alečković,-1,-1,-1,-1,-1,-1,0,2015,12,6,Friday,0,0,0,0,1,1,1,0,0,0,0,Scientist
439,"INTERVJU: Dejan Lučić - Srpski narod mora da se probudi, jer je kucnuo čas za promene! (20.12.2015)",12/20/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Dejan Lučić', 'Dejan Lucic', 'Дејан Лучић', 'Dejan Lucic Arapi', 'Dejan Lucic Azilanti', 'Arapi ce ostati', 'Azilanti ce ostati', 'ako docekaju zimu', 'Problem azilanata', 'Dejan Lucic Sirija', 'Dejan Lucic Rusija', 'Dejan Lucic o Vucicu', 'Dejan Lucic o Seselju', 'Dejan Lucic Svetski rat']",110,388,44,0,76809,Dejan Lučić,"Srpski narod mora da se probudi, jer je kucnuo čas za promene!","['srpski', 'narod', 'mora', 'da', 'se', 'probudi', 'jer', 'je', 'kucnuo', 'čas', 'za', 'promene']","['srpski narod', 'narod mora', 'mora da', 'da se', 'se probudi', 'probudi jer', 'jer je', 'je kucnuo', 'kucnuo čas', 'čas za', 'za promene']","['srpski narod mora', 'narod mora da', 'mora da se', 'da se probudi', 'se probudi jer', 'probudi jer je', 'jer je kucnuo', 'je kucnuo čas', 'kucnuo čas za', 'čas za promene']",Dejan_Lučić,-1,-1,-1,66,52,17,1,2015,12,6,Sunday,0,1,0,0,0,1,1,0,0,0,0,Writer
440,INTERVJU: Vladimir Đukanović - Nećemo priznati nezavisnost Kosova zbog Evropske unije! (16.12.2015),12/16/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Vladimir Đukanović', 'Vladimir Djukanovic', 'Владимир Ђукановић', 'Nezavisnost Kosova', 'Necemo priznati nezavisnost Kosova']",66,16,82,0,4425,Vladimir Đukanović,Nećemo priznati nezavisnost Kosova zbog Evropske unije!,"['nećemo', 'priznati', 'nezavisnost', 'kosova', 'zbog', 'evropske', 'unije']","['nećemo priznati', 'priznati nezavisnost', 'nezavisnost kosova', 'kosova zbog', 'zbog evropske', 'evropske unije']","['nećemo priznati nezavisnost', 'priznati nezavisnost kosova', 'nezavisnost kosova zbog', 'kosova zbog evropske', 'zbog evropske unije']",Vladimir_Đukanović,-1,1611,544,-1,-1,-1,1,2015,12,6,Wednesday,0,1,0,0,0,0,0,0,0,0,0,Politics
441,INTERVJU: Duci Simonović - Srbijom vladaju mafijaške bande koje su uništile pravdu! (11.12.2015),12/11/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Ljubodrag Duci Simonović', 'Duci Simonović', 'Ljubodrag Duci Simonovic', 'Duci Simonovic', 'Љубодраг Симоновић', 'Ljubodrag Simonović (Basketball Player)', 'Дуци Симоновић', 'Srbijom vladaju mafijaske bande', 'Duci o Djindjicu', 'Duci Simonovic o Djindjicu']",460,1510,101,0,219614,Duci Simonović,Srbijom vladaju mafijaške bande koje su uništile pravdu!,"['srbijom', 'vladaju', 'mafijaške', 'bande', 'koje', 'su', 'uništile', 'pravdu']","['srbijom vladaju', 'vladaju mafijaške', 'mafijaške bande', 'bande koje', 'koje su', 'su uništile', 'uništile pravdu']","['srbijom vladaju mafijaške', 'vladaju mafijaške bande', 'mafijaške bande koje', 'bande koje su', 'koje su uništile', 'su uništile pravdu']",Duci_Simonović,68,76,19,-1,-1,-1,1,2015,12,6,Friday,0,0,0,0,1,0,0,0,0,0,0,Scientist
442,INTERVJU: Jovan Pejin - Hrvati su Srbi katolici koji govore srpskim jezikom i danas! (08.12.2015),12/8/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Jovan Pejin', 'Јован Пејин', 'Istoricar Jovan Pejin', 'Историчар Јован Пејин', 'Jovan Pejin HRT1', 'Jovan Pejin Vukovar srpski grad', 'Jovan Pejin Hrvati su Srbi katolici', 'Hrvati su Srbi katolici']",355,349,98,0,54728,Jovan Pejin,Hrvati su Srbi katolici koji govore srpskim jezikom i danas!,"['hrvati', 'su', 'srbi', 'katolici', 'koji', 'govore', 'srpskim', 'jezikom', 'i', 'danas']","['hrvati su', 'su srbi', 'srbi katolici', 'katolici koji', 'koji govore', 'govore srpskim', 'srpskim jezikom', 'jezikom i', 'i danas']","['hrvati su srbi', 'su srbi katolici', 'srbi katolici koji', 'katolici koji govore', 'koji govore srpskim', 'govore srpskim jezikom', 'srpskim jezikom i', 'jezikom i danas']",Jovan_Pejin,-1,-1,-1,-1,-1,-1,1,2015,12,6,Tuesday,0,0,0,0,1,0,0,0,0,0,0,Scientist
443,INTERVJU: General Božidar Delić - Srpski narod će osloboditi Kosovo i Metohiju! (04.12.2015),12/4/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Božidar Delić', 'Bozidar Delic', 'Божидар Делић', 'Рат на Косову', 'Рат на Космету', 'Rat na Kosovu', 'Rat na Kosmetu', '5. oktobar', 'Slobodan Milosevic', 'General Bozidar Delic', 'Srpski narod ce osloboditi Kosovo', 'Kosovo i Metohija', 'Milosevic poslednji veliki srpski drzavnik']",63,280,27,0,49326,General Božidar Delić,Srpski narod će osloboditi Kosovo i Metohiju!,"['srpski', 'narod', 'će', 'osloboditi', 'kosovo', 'i', 'metohiju']","['srpski narod', 'narod će', 'će osloboditi', 'osloboditi kosovo', 'kosovo i', 'i metohiju']","['srpski narod će', 'narod će osloboditi', 'će osloboditi kosovo', 'osloboditi kosovo i', 'kosovo i metohiju']",General_Božidar_Delić,-1,-1,-1,-1,-1,-1,1,2015,12,6,Friday,0,0,0,0,0,0,0,0,0,1,0,Police/Military
444,INTERVJU: Živadin Jovanović - Rat protiv terorizma je pitanje života i smrti za Ruse! (30.11.2015),11/30/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Živadin Jovanović', 'Zivadin Jovanovic', 'Живадин Јовановић']",6,39,3,0,5872,Živadin Jovanović,Rat protiv terorizma je pitanje života i smrti za Ruse!,"['rat', 'protiv', 'terorizma', 'je', 'pitanje', 'života', 'i', 'smrti', 'za', 'ruse']","['rat protiv', 'protiv terorizma', 'terorizma je', 'je pitanje', 'pitanje života', 'života i', 'i smrti', 'smrti za', 'za ruse']","['rat protiv terorizma', 'protiv terorizma je', 'terorizma je pitanje', 'je pitanje života', 'pitanje života i', 'života i smrti', 'i smrti za', 'smrti za ruse']",Živadin_Jovanović,2147,2377,868,-1,-1,-1,1,2015,11,5,Monday,0,1,0,0,0,0,0,0,0,0,0,Politics
445,"INTERVJU: Zoran Živković - Vučića prvo čeka politički šamar, a zatim i totalni nokaut! (25.11.2015)",11/25/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Zoran Živković', 'Зоран Живковић', 'Zoran Zivkovic', 'Vucica prvo ceka politicki samar', 'Vucica ceka politicki samar', 'Zoran Zivkovic Vucica ceka', 'Zoran Živković Vučića čeka', 'Ubistvo Zorana Djindjica']",44,82,57,0,24291,Zoran Živković,"Vučića prvo čeka politički šamar, a zatim i totalni nokaut!","['vučića', 'prvo', 'čeka', 'politički', 'šamar', 'a', 'zatim', 'i', 'totalni', 'nokaut']","['vučića prvo', 'prvo čeka', 'čeka politički', 'politički šamar', 'šamar a', 'a zatim', 'zatim i', 'i totalni', 'totalni nokaut']","['vučića prvo čeka', 'prvo čeka politički', 'čeka politički šamar', 'politički šamar a', 'šamar a zatim', 'a zatim i', 'zatim i totalni', 'i totalni nokaut']",Zoran_Živković,821,722,213,49,79,43,1,2015,11,5,Wednesday,0,1,0,0,0,0,0,0,0,0,0,Politics
446,INTERVJU: Vladan Glišić - Cilj moje politike je da probudim ljude da se bore! (19.11.2015),11/19/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Vladan Glisic', 'Vladan Glišić', 'Владан Глишић', 'Српски покрет Двери', 'Srpski pokret Dveri', 'Pokret Narodna mreza', 'Pokret Narodna Mreža', 'Покрет Народна мрежа']",9,53,17,0,7233,Vladan Glišić,Cilj moje politike je da probudim ljude da se bore!,"['cilj', 'moje', 'politike', 'je', 'da', 'probudim', 'ljude', 'da', 'se', 'bore']","['cilj moje', 'moje politike', 'politike je', 'je da', 'da probudim', 'probudim ljude', 'ljude da', 'da se', 'se bore']","['cilj moje politike', 'moje politike je', 'politike je da', 'je da probudim', 'da probudim ljude', 'probudim ljude da', 'ljude da se', 'da se bore']",Vladan_Glišić,-1,-1,-1,-1,-1,-1,1,2015,11,5,Thursday,0,1,0,0,0,0,0,0,0,0,0,Politics
447,INTERVJU: Miroslav Parović - Moja patriotska dužnost je da ukažem na zapadne plaćenike! (14.11.2015),11/14/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Miroslav Parović', 'Miroslav Parovic', 'Мирослав Паровић', 'Aleksandar Vucic', 'Srdja Popovic', '5. oktobar', 'Slobodan Milosevic', 'Treca Srbija', 'Трећа Србија', 'Treća Srbija', 'Kupovina ruskog naoruzanja', 'ulazak u NATO']",5,31,39,0,5102,Miroslav Parović,Moja patriotska dužnost je da ukažem na zapadne plaćenike!,"['moja', 'patriotska', 'dužnost', 'je', 'da', 'ukažem', 'na', 'zapadne', 'plaćenike']","['moja patriotska', 'patriotska dužnost', 'dužnost je', 'je da', 'da ukažem', 'ukažem na', 'na zapadne', 'zapadne plaćenike']","['moja patriotska dužnost', 'patriotska dužnost je', 'dužnost je da', 'je da ukažem', 'da ukažem na', 'ukažem na zapadne', 'na zapadne plaćenike']",Miroslav_Parović,1307,4538,392,-1,-1,-1,1,2015,11,5,Saturday,0,1,0,0,0,0,0,0,0,0,0,Politics
448,INTERVJU: Sanda Rašković Ivić - Vučić je majstor manipulacije koji vlada na prevarama! (10.11.2015),11/10/2015,"['Dokumentarne Emisije Balkan', 'Документарне Емисије Балкан', 'Balkan Info Intervju', 'Balkan Info', 'Балкан Инфо', 'Теша Тешановић', 'Teša Tešanović', 'Tesa Tesanovic', 'Sanda Rašković Ivić', 'Sanda Raskovic Ivic', 'Санда Рашковић Ивић', 'Demokratska stranka Srbije', 'Patriotski blok DSS Dveri', 'DSS Dveri']",28,34,18,0,7081,Sanda Rašković Ivić,Vučić je majstor manipulacije koji vlada na prevarama!,"['vučić', 'je', 'majstor', 'manipulacije', 'koji', 'vlada', 'na', 'prevarama']","['vučić je', 'je majstor', 'majstor manipulacije', 'manipulacije koji', 'koji vlada', 'vlada na', 'na prevarama']","['vučić je majstor', 'je majstor manipulacije', 'majstor manipulacije koji', 'manipulacije koji vlada', 'koji vlada na', 'vlada na prevarama']",Sanda_Rašković_Ivić,12829,4400,1136,3,-1,-1,0,2015,11,5,Tuesday,0,1,0,0,0,0,0,0,0,0,0,Politics
